TARGET_FID,N,9,0;CODCOMM,C,6;TYPE,C,3;LIBQUART,C,32;AREA,N,19,11;PERIMETER,N,19,11;BATIMENTS_,N,9,0;PATRLIB,C,36;CLEFPATR,C,8;CDCOL,C,1;CDPAT,C,5;CDELEM,C,2;CLASS,C,5;SYMBOLE,N,4,0;SHAPE_Leng,N,19,11;SHAPE_Area,N,19,11
58190;340172;D;PORT MARIANNE;0;0;0;Maison régionale des sports;;;;;BT;104;100,508295908;456,259150041
58192;340172;D;PORT MARIANNE;0;0;0;Maison régionale des sports;;;;;BT;104;74,5561674247;266,066850002
58193;340172;L;PORT MARIANNE;11974,4476842;480,82045823;370;Decathlon;;;;;NP;170;80,5825004779;96,0445484886
58195;340172;D;PORT MARIANNE;17470,9650973;567,696344052;353;Parking Circe;;;;;NP;170;19,5507363653;23,0647999921
58196;340172;L;PORT MARIANNE;0;0;0;Maison régionale des sports;;;;;BT;104;21,3379246189;25,1344000003
58198;340172;L;PORT MARIANNE;0;0;0;Maison régionale des sports;;;;;BT;104;25,0764183732;33,5505499851
58200;340172;D;PORT MARIANNE;17470,9650973;567,696344052;353;Parking Circe;;;;;NP;170;20,3239652642;23,6248999938
58201;340172;L;PORT MARIANNE;0;0;0;Maison régionale des sports;;;;;BT;104;21,8798930526;14,5997999988
58203;340172;D;PORT MARIANNE;17470,9650973;567,696344052;353;Parking Circe;;;;;NP;170;31,1720146145;40,6873000012
58226;340172;D;PORT MARIANNE;312,049274898;98,722852606;521;Château de Flaugergues;70008100;7;00081;00;NP;170;98,5732370411;312,084000043
58242;340172;D;PORT MARIANNE;756,160340492;116,526683808;509;Château de Flaugergues;70008100;7;00081;00;CI;0;320,651557294;1409,23205008
58243;340172;D;PORT MARIANNE;78,5335687667;38,4675793532;496;Château de Flaugergues;70008100;7;00081;00;NP;170;38,4965879819;78,6111000032
58268;340172;L;PORT MARIANNE;1449,48298453;324,735600784;518;Château de Flaugergues;70008100;7;00081;00;NP;170;18,0669616362;17,1074999974
58269;340172;D;PORT MARIANNE;175,815562481;67,9642085136;506;Château de Flaugergues;70008100;7;00081;00;NP;170;68,0176804128;176,032400044
58270;340172;L;PORT MARIANNE;756,160340492;116,526683808;509;Château de Flaugergues;70008100;7;00081;00;CI;0;19,6088266445;23,9699999863
58273;340172;L;PORT MARIANNE;0;0;0;;;;;;NP;170;12,3340264048;8,8705410142
58274;340172;D;PORT MARIANNE;169,529215591;66,6560201026;610;Complexe Sportif de Grammont;00016200;0;00162;00;BC;109;31,7584896232;63,6701000153
58276;340172;L;PORT MARIANNE;169,529215591;66,6560201026;610;Complexe Sportif de Grammont;00016200;0;00162;00;BC;109;41,0444458951;65,4536499795
58277;340172;D;PORT MARIANNE;169,529215591;66,6560201026;610;Complexe Sportif de Grammont;00016200;0;00162;00;BC;109;14,6547078951;12,9615000002
58278;340172;D;PORT MARIANNE;100,178062478;40,3089644306;650;Complexe Sportif de Grammont;00237600;0;02376;00;NP;170;79,5003841087;167,853600015
58279;340172;D;PORT MARIANNE;100,178062478;40,3089644306;650;Complexe Sportif de Grammont;00237600;0;02376;00;NP;170;45,2571238837;101,519900008
58280;340172;D;PORT MARIANNE;73,1250000282;36,463903025;649;Complexe Sportif de Grammont;00237600;0;02376;00;NP;170;50,7298423889;112,762275488
58281;340172;D;PORT MARIANNE;73,1250000282;36,463903025;649;Complexe Sportif de Grammont;00237600;0;02376;00;NP;170;50,736338909;125,987616474
58285;340172;D;PORT MARIANNE;73,1250000282;36,463903025;649;Complexe Sportif de Grammont;00237600;0;02376;00;NP;170;72,1867872832;219,582897497
58287;340172;D;PORT MARIANNE;169,529215591;66,6560201026;610;Complexe Sportif de Grammont;00016200;0;00162;00;BC;109;41,8514429968;76,9020499731
58290;340172;D;PORT MARIANNE;178,478009284;57,7784620273;777;Centre équestre de Grammont;00246400;0;02464;00;BT;104;29,5216736225;54,4567499925
58291;340172;L;PORT MARIANNE;464,753350063;92,212996401;789;Centre équestre de Grammont;00246400;0;02464;00;BT;104;76,5930578594;336,207899963
58293;340172;L;PORT MARIANNE;2308,78168744;216,05620947;712;Centre Horticole Grammont;00045400;0;00454;00;BC;109;73,3059417639;186,798950054
58295;340172;D;PORT MARIANNE;178,478009284;57,7784620273;777;Centre équestre de Grammont;00246400;0;02464;00;BT;104;43,587818322;105,215099939
58298;340172;L;PORT MARIANNE;2308,78168744;216,05620947;712;Centre Horticole Grammont;00045400;0;00454;00;BC;109;73,2530760602;190,542099938
58299;340172;D;PORT MARIANNE;174,115503099;57,2404595899;776;Centre équestre de Grammont;00246400;0;02464;00;BT;104;55,0068977795;148,045900013
58300;340172;L;PORT MARIANNE;985,027231287;129,323524938;770;Centre équestre de Grammont;00246400;0;02464;00;BT;104;76,9245072231;148,023540093
58302;340172;L;PORT MARIANNE;2308,78168744;216,05620947;712;Centre Horticole Grammont;00045400;0;00454;00;BC;109;72,9601753085;185,701749944
58304;340172;L;PORT MARIANNE;0;0;0;;;;;;BT;104;47,4431626674;14,438999915
58305;340172;D;PORT MARIANNE;197,958556336;62,0258476761;773;Centre équestre de Grammont;00246400;0;02464;00;BT;104;66,337778044;200,479449966
58306;340172;D;PORT MARIANNE;985,027231287;129,323524938;770;Centre équestre de Grammont;00246400;0;02464;00;BT;104;121,827670377;831,676272016
58307;340172;L;PORT MARIANNE;2308,78168744;216,05620947;712;Centre Horticole Grammont;00045400;0;00454;00;BC;109;73,0295942385;186,532250023
58309;340172;D;PORT MARIANNE;990,312824986;139,725726932;787;DIPAN;00045300;0;00453;00;BC;109;91,3764845748;470,839800033
58310;340172;L;PORT MARIANNE;985,027231287;129,323524938;770;Centre équestre de Grammont;00246400;0;02464;00;BT;104;28,648971721;8,2365000207
58311;340172;D;PORT MARIANNE;55,5078218799;31,3416378359;711;Centre Horticole Grammont;00045400;0;00454;00;BC;109;38,9658001237;67,0542499929
58312;340172;L;PORT MARIANNE;2308,78168744;216,05620947;712;Centre Horticole Grammont;00045400;0;00454;00;BC;109;73,3942284047;191,857600062
58313;340172;L;PORT MARIANNE;0;0;0;P.N Brigade canine;;;;;BC;109;45,8823761529;80,3997499832
58315;340172;D;PORT MARIANNE;990,312824986;139,725726932;787;DIPAN;00045300;0;00453;00;BC;109;71,4767932653;314,264700008
58316;340172;L;PORT MARIANNE;985,027231287;129,323524938;770;Centre équestre de Grammont;00246400;0;02464;00;BT;104;29,6465620217;13,8310999987
58317;340172;L;PORT MARIANNE;2308,78168744;216,05620947;712;Centre Horticole Grammont;00045400;0;00454;00;BC;109;72,8556164474;183,122349964
58319;340172;L;PORT MARIANNE;224,97656242;64,8858995405;784;DIPAN;00045300;0;00453;00;BC;109;33,3009455335;67,1160000114
58320;340172;L;PORT MARIANNE;985,027231287;129,323524938;770;Centre équestre de Grammont;00246400;0;02464;00;BT;104;29,4332580482;13,7222999989
58321;340172;D;PORT MARIANNE;0;0;0;;;;;;BT;104;54,4459743077;95,119244546
58322;340172;D;PORT MARIANNE;1186,32760946;178,548135728;755;Centre équestre de Grammont;00044200;0;00442;00;BT;104;83,2667273252;424,453099961
58323;340172;L;PORT MARIANNE;2308,78168744;216,05620947;712;Centre Horticole Grammont;00045400;0;00454;00;BC;109;91,8215538089;421,534699952
58325;340172;L;PORT MARIANNE;224,97656242;64,8858995405;784;DIPAN;00045300;0;00453;00;BC;109;38,1286401235;90,7766999985
58326;340172;L;PORT MARIANNE;204,439325045;63,5974250783;780;Centre équestre de Grammont;00246400;0;02464;00;BT;104;48,9779199386;23,6111999752
58327;340172;D;PORT MARIANNE;985,027231287;129,323524938;770;Centre équestre de Grammont;00246400;0;02464;00;BT;104;35,7612084675;56,4566000367
58328;340172;D;PORT MARIANNE;1186,32760946;178,548135728;755;Centre équestre de Grammont;00044200;0;00442;00;BT;104;83,1511794773;356,114099944
58330;340172;L;PORT MARIANNE;204,439325045;63,5974250783;780;Centre équestre de Grammont;00246400;0;02464;00;BT;104;5,8893777896;1,3727499976
58331;340172;D;PORT MARIANNE;0;0;0;;;;;;BT;104;22,8394680565;25,7730435184
58332;340172;L;PORT MARIANNE;224,97656242;64,8858995405;784;DIPAN;00045300;0;00453;00;BC;109;31,5290473223;58,3240499951
58333;340172;D;PORT MARIANNE;1186,32760946;178,548135728;755;Centre équestre de Grammont;00044200;0;00442;00;BT;104;81,6994207313;417,094850041
58335;340172;L;PORT MARIANNE;204,439325045;63,5974250783;780;Centre équestre de Grammont;00246400;0;02464;00;BT;104;25,3503898638;10,5601000036
58337;340172;D;PORT MARIANNE;985,027231287;129,323524938;770;Centre équestre de Grammont;00246400;0;02464;00;BT;104;42,0210684834;99,687649983
58339;340172;L;PORT MARIANNE;204,439325045;63,5974250783;780;Centre équestre de Grammont;00246400;0;02464;00;BT;104;26,1343776518;11,5489000157
58341;340172;L;PORT MARIANNE;178,478009284;57,7784620273;777;Centre équestre de Grammont;00246400;0;02464;00;BT;104;16,9971323521;7,5023500011
58342;340172;D;PORT MARIANNE;417,062218754;101,074600613;772;DIPAN;00045300;0;00453;00;BC;109;100,263924861;406,440299971
58343;340172;L;PORT MARIANNE;178,478009284;57,7784620273;777;Centre équestre de Grammont;00246400;0;02464;00;BT;104;17,0171245161;7,5123500005
58344;340172;L;PORT MARIANNE;178,478009284;57,7784620273;777;Centre équestre de Grammont;00246400;0;02464;00;BT;104;31,0355790506;14,5237999995
58345;340172;L;PORT MARIANNE;2308,78168744;216,05620947;712;Centre Horticole Grammont;00045400;0;00454;00;BC;109;73,6213338304;194,32030009
58347;340172;L;PORT MARIANNE;178,478009284;57,7784620273;777;Centre équestre de Grammont;00246400;0;02464;00;BT;104;31,2647998366;14,6377000016
58348;340172;L;PORT MARIANNE;2308,78168744;216,05620947;712;Centre Horticole Grammont;00045400;0;00454;00;BC;109;73,4851429131;191,528399897
58350;340172;L;PORT MARIANNE;990,312824986;139,725726932;787;DIPAN;00045300;0;00453;00;BC;109;48,6694883163;84,9605000022
58351;340172;L;PORT MARIANNE;2308,78168744;216,05620947;712;Centre Horticole Grammont;00045400;0;00454;00;BC;109;73,1437799016;185,682150098
58353;340172;L;PORT MARIANNE;990,312824986;139,725726932;787;DIPAN;00045300;0;00453;00;BC;109;68,3107813927;124,47905001
58354;340172;D;PORT MARIANNE;204,439325045;63,5974250783;780;Centre équestre de Grammont;00246400;0;02464;00;BT;104;61,3733181702;171,725250041
58355;340172;L;PORT MARIANNE;2308,78168744;216,05620947;712;Centre Horticole Grammont;00045400;0;00454;00;BC;109;73,6448571165;192,529049874
58356;340172;L;PORT MARIANNE;3608,35280628;591,206899764;726;Complexe funéraire Saint Etienne;00013500;0;00135;00;BC;109;14,6630187132;9,6804499935
58357;340172;D;PORT MARIANNE;458,757809263;124,447922167;668;Vestiaire Football;;;;;BC;109;140,491447486;456,431449988
58359;340172;D;PORT MARIANNE;3608,35280628;591,206899764;726;Complexe funéraire Saint Etienne;00013500;0;00135;00;BC;109;46,7416484792;68,2260120197
58360;340172;D;PORT MARIANNE;3608,35280628;591,206899764;726;Complexe funéraire Saint Etienne;00013500;0;00135;00;BC;109;95,9948009966;388,097800044
58361;340172;L;PORT MARIANNE;3608,35280628;591,206899764;726;Complexe funéraire Saint Etienne;00013500;0;00135;00;BC;109;36,0796130025;35,0941500351
58362;340172;D;PORT MARIANNE;3608,35280628;591,206899764;726;Complexe funéraire Saint Etienne;00013500;0;00135;00;BC;109;211,564121364;675,53874987
58363;340172;D;PORT MARIANNE;3608,35280628;591,206899764;726;Complexe funéraire Saint Etienne;00013500;0;00135;00;BC;109;310,94237664;2523,35787802
58368;340172;D;PORT MARIANNE;458,707890538;124,442899734;698;Vestiaire Football;;;;;BC;109;140,455254234;456,347600045
58371;340172;D;PORT MARIANNE;5329,98218014;292,9092829;662;Zénith;70084800;7;00848;00;BT;104;293,017073159;5330,26980008
58373;340172;L;PORT MARIANNE;3608,35280628;591,206899764;726;Complexe funéraire Saint Etienne;00013500;0;00135;00;BC;109;37,3511134187;37,615599991
58374;340172;L;PORT MARIANNE;1164,97551246;203,539449597;758;Théâtre des 13 Vents;70044800;7;00448;00;BT;104;13,6330043798;9,2415999984
58376;340172;D;PORT MARIANNE;1164,97551246;203,539449597;758;Théâtre des 13 Vents;70044800;7;00448;00;BT;104;42,888669514;87,6718690028
58377;340172;D;PORT MARIANNE;1362,57944378;236,110003583;730;Domaine de Grammont;00044002;0;00440;02;BC;109;140,449011553;724,567899888
58378;340172;L;PORT MARIANNE;213,23409374;61,2287152728;714;Domaine de Grammont;00044000;0;00440;00;BC;109;42,9526651067;115,291500022
58380;340172;L;PORT MARIANNE;1362,57944378;236,110003583;730;Domaine de Grammont;00044002;0;00440;02;BC;109;54,0754096232;137,194999968
58381;340172;D;PORT MARIANNE;131,089725048;46,9775279111;721;Domaine de Grammont;00044000;0;00440;00;CI;0;229,386112113;1330,76255011
58383;340172;D;PORT MARIANNE;244,29878592;74,0042812969;735;Domaine de Grammont;00044002;0;00440;02;BC;109;35,6166587077;51,8039669192
58384;340172;D;PORT MARIANNE;244,29878592;74,0042812969;735;Domaine de Grammont;00044002;0;00440;02;BC;109;74,7238785062;244,348332028
58385;340172;D;PORT MARIANNE;1164,97551246;203,539449597;758;Théâtre des 13 Vents;70044800;7;00448;00;BT;104;216,660144752;1496,53548412
58386;340172;D;PORT MARIANNE;1362,57944378;236,110003583;730;Domaine de Grammont;00044002;0;00440;02;BC;109;118,056166044;507,622350041
58387;340172;D;PORT MARIANNE;180,481709404;65,3617160042;737;Domaine de Grammont;00044002;0;00440;02;BC;109;65,0107585179;179,184791631
58388;340172;D;PORT MARIANNE;213,23409374;61,2287152728;714;Domaine de Grammont;00044000;0;00440;00;BC;109;39,9199326984;99,1828999557
58424;340172;L;PORT MARIANNE;982,951328056;187,09162181;874;Domaine de la Pompignane;00231400;0;02314;00;BT;104;14,993554167;7,5457790013
