"VOI_NUM,N,9,2","ACV_NUM,N,9,2","X,N,13,5","Y,N,14,5","ACC_TBAN,C,3","ACC_TACC,C,3","DATE_,C,12","RIVOLI,C,10","ID_PP,N,10,0"
1794,8068,"3,85446","43,58779",OUI,OUI,"""30-07-2010""",1794,1435
2281,579,"3,85846","43,58493",OUI,OUI,"""30-07-2010""",2281,1436
2279,586,"3,85911","43,58593",OUI,OUI,"""30-07-2010""",2279,1437
3082,585,"3,85839","43,58708",OUI,OUI,"""30-07-2010""",3082,1438
1444,3925,"3,88448","43,61614",OUI,OUI,"""30-07-2010""",1444,2574
1444,3925,"3,8838","43,61649",OUI,OUI,"""30-07-2010""",1444,2575
3157,3805,"3,88434","43,61724",OUI,OUI,"""30-07-2010""",3157,2576
1598,3806,"3,8858","43,61739",OUI,OUI,"""30-07-2010""",1598,2577
3330,6536,"3,8879","43,61931",OUI,OUI,"""30-07-2010""",3330,2578
2094,3781,"3,8881","43,6193",OUI,OUI,"""30-07-2010""",2094,2579
1304,3927,"3,88646","43,61916",OUI,OUI,"""30-07-2010""",1304,2581
1304,3927,"3,88634","43,61921",NON,OUI,"""30-07-2010""",1304,2582
1948,3967,"3,88666","43,61932",OUI,OUI,"""30-07-2010""",1948,2583
1948,3966,"3,88716","43,62041",NON,NON,"""30-07-2010""",1948,2584
2386,3807,"3,88703","43,6206",NON,NON,"""30-07-2010""",2386,2585
1948,3969,"3,88773","43,62165",OUI,OUI,"""30-07-2010""",1948,2586
1948,3969,"3,88808","43,6224",OUI,OUI,"""30-07-2010""",1948,2587
1948,3969,"3,88819","43,62266",OUI,OUI,"""30-07-2010""",1948,2588
1948,3970,"3,88875","43,62388",NON,NON,"""30-07-2010""",1948,2589
1948,3970,"3,88902","43,62449",OUI,OUI,"""30-07-2010""",1948,2590
1337,3211,"3,88423","43,62625",OUI,OUI,"""30-07-2010""",1337,2591
1189,3201,"3,88411","43,6262",OUI,OUI,"""30-07-2010""",1189,2592
1545,3220,"3,88256","43,62355",OUI,OUI,"""30-07-2010""",1545,2593
1545,3221,"3,88255","43,6231",OUI,OUI,"""30-07-2010""",1545,2594
1545,3221,"3,88274","43,62246",OUI,OUI,"""30-07-2010""",1545,2595
701,3224,"3,88345","43,62236",OUI,OUI,"""30-07-2010""",701,2596
701,3224,"3,88346","43,62236",OUI,OUI,"""30-07-2010""",701,2597
1591,3223,"3,882","43,62213",NON,OUI,"""30-07-2010""",1591,2598
1591,3223,"3,882","43,62213",NON,OUI,"""30-07-2010""",1591,2599
1591,3223,"3,88081","43,62181",OUI,OUI,"""30-07-2010""",1591,2600
1591,4017,"3,87926","43,62144",OUI,OUI,"""30-07-2010""",1591,2601
1591,4017,"3,87773","43,62093",OUI,OUI,"""30-07-2010""",1591,2602
1749,4081,"3,87714","43,62093",OUI,OUI,"""30-07-2010""",1749,2603
1337,3179,"3,87739","43,62608",OUI,OUI,"""30-07-2010""",1337,2604
1337,3226,"3,87695","43,6262",OUI,OUI,"""30-07-2010""",1337,2605
1337,3226,"3,87695","43,6262",OUI,OUI,"""30-07-2010""",1337,2606
1749,3227,"3,87724","43,6258",OUI,OUI,"""30-07-2010""",1749,2607
1749,3230,"3,87753","43,62444",NON,NON,"""30-07-2010""",1749,2608
585,6477,"3,88299","43,61521",NON,OUI,"""30-07-2010""",585,2609
585,4039,"3,88228","43,61561",OUI,OUI,"""30-07-2010""",585,2610
2025,4036,"3,88205","43,61552",OUI,OUI,"""30-07-2010""",2025,2611
879,4035,"3,88137","43,61575",OUI,OUI,"""30-07-2010""",879,2612
585,4037,"3,88195","43,61578",OUI,OUI,"""30-07-2010""",585,2613
2355,4009,"3,88242","43,61608",OUI,OUI,"""30-07-2010""",2355,2614
2355,4011,"3,88108","43,61679",OUI,OUI,"""30-07-2010""",2355,2615
715,4013,"3,88071","43,61659",OUI,OUI,"""30-07-2010""",715,2616
585,58,"3,8808","43,61638",OUI,OUI,"""30-07-2010""",585,2617
585,58,"3,88078","43,6164",OUI,OUI,"""30-07-2010""",585,2618
2025,3929,"3,88258","43,61607",OUI,OUI,"""30-07-2010""",2025,2619
2025,3928,"3,88321","43,6167",OUI,OUI,"""30-07-2010""",2025,2620
2234,4000,"3,88298","43,61692",OUI,OUI,"""30-07-2010""",2234,2621
2234,4000,"3,8826","43,61712",NON,OUI,"""30-07-2010""",2234,2622
2025,3926,"3,88329","43,61678",OUI,OUI,"""30-07-2010""",2025,2623
2025,3926,"3,88374","43,61724",OUI,OUI,"""30-07-2010""",2025,2624
2025,3926,"3,88385","43,61736",OUI,OUI,"""30-07-2010""",2025,2625
2025,4004,"3,88363","43,61758",OUI,OUI,"""30-07-2010""",2025,2626
2025,4004,"3,88319","43,61782",NON,NON,"""30-07-2010""",2025,2627
2025,4004,"3,88246","43,61822",OUI,OUI,"""30-07-2010""",2025,2628
563,4005,"3,883","43,61887",OUI,OUI,"""30-07-2010""",563,2629
563,4005,"3,88342","43,61931",OUI,OUI,"""30-07-2010""",563,2630
563,4005,"3,88395","43,61987",OUI,OUI,"""30-07-2010""",563,2631
1304,3809,"3,88403","43,62021",OUI,OUI,"""30-07-2010""",1304,2632
1304,3809,"3,88392","43,62049",OUI,OUI,"""30-07-2010""",1304,2633
1304,3808,"3,88376","43,62079",OUI,OUI,"""30-07-2010""",1304,2634
701,15954,"3,88293","43,62207",OUI,OUI,"""30-07-2010""",701,2635
701,3812,"3,88292","43,6218",OUI,OUI,"""30-07-2010""",701,2636
404,3814,"3,88028","43,6198",NON,OUI,"""30-07-2010""",404,2637
404,3973,"3,88174","43,61903",NON,NON,"""30-07-2010""",404,2638
1417,3974,"3,88224","43,6191",OUI,OUI,"""30-07-2010""",1417,2639
1210,3996,"3,88059","43,61727",NON,NON,"""30-07-2010""",1210,2640
2047,4022,"3,88077","43,61718",NON,NON,"""30-07-2010""",2047,2641
1210,4007,"3,88097","43,61708",OUI,OUI,"""30-07-2010""",1210,2642
715,4006,"3,88165","43,61751",OUI,OUI,"""30-07-2010""",715,2643
678,4002,"3,88172","43,61759",OUI,OUI,"""30-07-2010""",678,2644
715,4003,"3,88192","43,61778",OUI,OUI,"""30-07-2010""",715,2645
2234,4001,"3,88172","43,61759",OUI,OUI,"""30-07-2010""",2234,2646
744,3999,"3,87965","43,61716",OUI,OUI,"""30-07-2010""",744,2647
1404,4295,"3,87946","43,61743",OUI,OUI,"""30-07-2010""",1404,2648
1823,55,"3,87964","43,61704",NON,NON,"""30-07-2010""",1823,2649
1417,3998,"3,88004","43,61694",NON,OUI,"""30-07-2010""",1417,2650
1823,4024,"3,88015","43,61667",NON,OUI,"""30-07-2010""",1823,2651
958,4023,"3,88042","43,61655",OUI,OUI,"""30-07-2010""",958,2652
715,4026,"3,88056","43,61645",OUI,OUI,"""30-07-2010""",715,2653
1823,4025,"3,88037","43,6165",OUI,OUI,"""30-07-2010""",1823,2654
715,4027,"3,88016","43,61617",NON,NON,"""30-07-2010""",715,2655
715,4073,"3,88004","43,61608",OUI,NON,"""30-07-2010""",715,2656
715,4073,"3,87909","43,61542",NON,NON,"""30-07-2010""",715,2657
2137,4074,"3,87888","43,61566",NON,NON,"""30-07-2010""",2137,2658
1417,4033,"3,87899","43,6159",NON,NON,"""30-07-2010""",1417,2659
1417,4033,"3,879","43,61591",OUI,NON,"""30-07-2010""",1417,2660
1347,4030,"3,87944","43,61633",OUI,NON,"""30-07-2010""",1347,2661
1417,4032,"3,87948","43,61637",OUI,OUI,"""30-07-2010""",1417,2662
1417,4032,"3,87954","43,61644",OUI,OUI,"""30-07-2010""",1417,2663
1347,4031,"3,87941","43,61635",OUI,OUI,"""30-07-2010""",1347,2664
1347,4031,"3,87888","43,61654",NON,NON,"""30-07-2010""",1347,2665
2137,3987,"3,87882","43,61642",NON,OUI,"""30-07-2010""",2137,2666
2137,3987,"3,87883","43,61641",NON,NON,"""30-07-2010""",2137,2667
2137,3988,"3,87887","43,61664",OUI,NON,"""30-07-2010""",2137,2668
2137,3988,"3,87933","43,61729",OUI,OUI,"""30-07-2010""",2137,2669
2315,1144,"3,91042","43,61613",OUI,OUI,"""30-07-2010""",2315,1911
2442,9393,"3,91118","43,61572",OUI,NON,"""30-07-2010""",2442,1912
2442,296,"3,91184","43,61592",NON,NON,"""30-07-2010""",2442,1913
2767,1135,"3,91195","43,61596",NON,NON,"""30-07-2010""",2767,1914
2442,1140,"3,91265","43,61615",NON,NON,"""30-07-2010""",2442,1915
2765,14072,"3,91399","43,61652",OUI,OUI,"""30-07-2010""",2765,1916
2442,14052,"3,91295","43,61601",NON,NON,"""30-07-2010""",2442,1917
2442,6750,"3,91297","43,61559",NON,NON,"""30-07-2010""",2442,1918
3279,1146,"3,91298","43,61542",NON,OUI,"""30-07-2010""",3279,1919
2443,1142,"3,91278","43,61536",OUI,OUI,"""30-07-2010""",2443,1920
2443,9453,"3,91178","43,61506",NON,NON,"""30-07-2010""",2443,1921
2315,1162,"3,91201","43,61376",NON,OUI,"""30-07-2010""",2315,1922
2442,1158,"3,91307","43,61397",NON,OUI,"""30-07-2010""",2442,1923
2442,9475,"3,91299","43,61532",NON,OUI,"""30-07-2010""",2442,1924
2321,1078,"3,9147","43,61428",OUI,OUI,"""30-07-2010""",2321,1925
1448,1079,"3,91491","43,61359",NON,OUI,"""30-07-2010""",1448,1926
2321,1069,"3,9149","43,61066",OUI,NON,"""30-07-2010""",2321,1927
2324,1071,"3,9155","43,61065",NON,NON,"""30-07-2010""",2324,1928
2324,1194,"3,91447","43,61044",NON,NON,"""30-07-2010""",2324,1929
2324,1194,"3,91263","43,61006",NON,NON,"""30-07-2010""",2324,1930
2324,1182,"3,9121","43,61002",OUI,OUI,"""30-07-2010""",2324,1931
2322,1183,"3,91222","43,61191",NON,NON,"""30-07-2010""",2322,1932
2315,1193,"3,91244","43,61018",NON,NON,"""30-07-2010""",2315,1933
2315,1193,"3,91235","43,61154",NON,NON,"""30-07-2010""",2315,1934
2315,1181,"3,91201","43,61341",NON,NON,"""30-07-2010""",2315,1935
2738,3665,"3,9066","43,61281",NON,NON,"""30-07-2010""",2738,1936
2739,9493,"3,90638","43,61285",OUI,OUI,"""30-07-2010""",2739,1937
2739,9493,"3,90592","43,61267",NON,NON,"""30-07-2010""",2739,1938
2738,3664,"3,90585","43,61376",NON,NON,"""30-07-2010""",2738,1939
2129,3661,"3,90514","43,61354",NON,NON,"""30-07-2010""",2129,1940
2129,3662,"3,90599","43,61389",NON,OUI,"""30-07-2010""",2129,1941
2738,1192,"3,90751","43,61135",NON,OUI,"""30-07-2010""",2738,1942
2738,1180,"3,9076","43,61118",NON,NON,"""30-07-2010""",2738,1943
3288,1187,"3,90795","43,61064",NON,NON,"""30-07-2010""",3288,1944
1494,1125,"3,91409","43,6197",NON,NON,"""30-07-2010""",1494,1945
2129,6580,"3,91381","43,61903",NON,NON,"""30-07-2010""",2129,1946
2984,238,"3,91313","43,60476",OUI,OUI,"""30-07-2010""",2984,1947
2671,458,"3,91344","43,60656",OUI,NON,"""30-07-2010""",2671,1948
2984,1198,"3,91325","43,6067",OUI,OUI,"""30-07-2010""",2984,1949
9999,14434,"3,91356","43,60759",NON,OUI,"""30-07-2010""",9999,1950
2984,14433,"3,91332","43,6076",OUI,OUI,"""30-07-2010""",2984,1951
9999,14435,"3,91364","43,60788",NON,OUI,"""30-07-2010""",9999,1952
2320,1195,"3,91377","43,6084",NON,NON,"""30-07-2010""",2320,1953
2321,1201,"3,9146","43,6094",OUI,OUI,"""30-07-2010""",2321,1954
2321,1201,"3,91488","43,61047",OUI,NON,"""30-07-2010""",2321,1955
2321,9533,"3,91375","43,60885",NON,NON,"""30-07-2010""",2321,1956
2320,1196,"3,9135","43,6088",NON,NON,"""30-07-2010""",2320,1957
2315,1197,"3,91239","43,60986",NON,NON,"""30-07-2010""",2315,1958
2315,1197,"3,91229","43,60924",NON,NON,"""30-07-2010""",2315,1959
2320,6138,"3,91195","43,60903",NON,OUI,"""30-07-2010""",2320,1960
2320,6140,"3,91151","43,6085",NON,OUI,"""30-07-2010""",2320,1961
3284,6143,"3,91234","43,60742",OUI,OUI,"""30-07-2010""",3284,1962
3284,6143,"3,91003","43,60804",OUI,OUI,"""30-07-2010""",3284,1963
2323,7828,"3,9069","43,60646",OUI,OUI,"""30-07-2010""",2323,1964
2323,7828,"3,90661","43,60814",OUI,OUI,"""30-07-2010""",2323,1965
2323,3716,"3,9065","43,60849",OUI,NON,"""30-07-2010""",2323,1966
2323,12512,"3,90634","43,60956",OUI,OUI,"""30-07-2010""",2323,1967
2446,3715,"3,906","43,61081",NON,NON,"""30-07-2010""",2446,1968
2103,6275,"3,907","43,60493",OUI,OUI,"""30-07-2010""",2103,1969
2984,12442,"3,91252","43,60399",OUI,OUI,"""30-07-2010""",2984,1970
2984,15614,"3,9103","43,6034",OUI,OUI,"""30-07-2010""",2984,1971
2984,15614,"3,90965","43,60335",OUI,OUI,"""30-07-2010""",2984,1972
2984,6293,"3,90882","43,60333",OUI,OUI,"""30-07-2010""",2984,1973
2984,1286,"3,90172","43,60221",OUI,NON,"""30-07-2010""",2984,1974
602,12912,"3,9007","43,60261",NON,NON,"""30-07-2010""",602,1975
602,12912,"3,89987","43,60454",OUI,OUI,"""30-07-2010""",602,1976
602,12915,"3,89925","43,60558",NON,NON,"""30-07-2010""",602,1977
3139,1040,"3,89841","43,60691",OUI,NON,"""30-07-2010""",3139,1978
2972,1035,"3,89841","43,60691",OUI,NON,"""30-07-2010""",2972,1979
3139,1039,"3,89843","43,6071",NON,NON,"""30-07-2010""",3139,1980
3139,6042,"3,89856","43,60816",OUI,NON,"""30-07-2010""",3139,1981
2968,3900,"3,89832","43,60793",OUI,NON,"""30-07-2010""",2968,1982
2324,6034,"3,89953","43,60571",OUI,NON,"""30-07-2010""",2324,1983
2103,1054,"3,90316","43,60544",OUI,OUI,"""30-07-2010""",2103,1984
2103,1047,"3,90466","43,60542",OUI,OUI,"""30-07-2010""",2103,1985
3034,1056,"3,90631","43,60516",OUI,NON,"""30-07-2010""",3034,1986
2103,1048,"3,90683","43,60506",NON,NON,"""30-07-2010""",2103,1987
2323,15112,"3,90688","43,60486",NON,OUI,"""30-07-2010""",2323,1988
2323,15112,"3,90693","43,60374",OUI,OUI,"""30-07-2010""",2323,1989
3352,6600,"3,91615","43,60149",NON,NON,"""30-07-2010""",3352,1990
3240,1273,"3,90037","43,60078",NON,NON,"""30-07-2010""",3240,1991
3233,6799,"3,90021","43,60079",NON,NON,"""30-07-2010""",3233,1992
3233,15492,"3,8991","43,60056",NON,NON,"""30-07-2010""",3233,1993
3238,6800,"3,89907","43,60079",NON,NON,"""30-07-2010""",3238,1994
2943,1287,"3,90013","43,60166",NON,NON,"""30-07-2010""",2943,1995
2943,1287,"3,89898","43,60129",OUI,OUI,"""30-07-2010""",2943,1996
2943,1316,"3,89755","43,60081",OUI,NON,"""30-07-2010""",2943,1997
2379,13333,"3,89605","43,6003",OUI,NON,"""30-07-2010""",2379,1998
2379,13333,"3,89531","43,60096",OUI,NON,"""30-07-2010""",2379,1999
1560,5871,"3,89503","43,60106",OUI,OUI,"""30-07-2010""",1560,2000
1560,5871,"3,89476","43,6006",OUI,NON,"""30-07-2010""",1560,2001
1560,5861,"3,89452","43,6002",OUI,NON,"""30-07-2010""",1560,2002
1560,5860,"3,89445","43,60009",NON,OUI,"""30-07-2010""",1560,2003
1566,5863,"3,89463","43,60015",OUI,OUI,"""30-07-2010""",1566,2004
1566,5862,"3,89448","43,60021",NON,NON,"""30-07-2010""",1566,2005
1566,5862,"3,89364","43,60059",NON,OUI,"""30-07-2010""",1566,2006
1566,5862,"3,89286","43,60093",NON,OUI,"""30-07-2010""",1566,2007
2994,12062,"3,89345","43,60155",NON,NON,"""30-07-2010""",2994,2008
2994,5874,"3,89389","43,60185",NON,NON,"""30-07-2010""",2994,2009
2994,5455,"3,894","43,60173",NON,NON,"""30-07-2010""",2994,2010
2994,12012,"3,89408","43,60123",NON,NON,"""30-07-2010""",2994,2011
2994,12057,"3,89349","43,60151",NON,NON,"""30-07-2010""",2994,2012
1560,5460,"3,89512","43,60184",NON,NON,"""30-07-2010""",1560,2013
2379,5859,"3,89531","43,60212",NON,OUI,"""30-07-2010""",2379,2014
2379,5859,"3,89545","43,60259",OUI,NON,"""30-07-2010""",2379,2015
2379,5855,"3,89607","43,60399",OUI,OUI,"""30-07-2010""",2379,2016
2873,8192,"3,89904","43,60614",OUI,OUI,"""30-07-2010""",2873,2017
3455,16772,"3,91916","43,59914",OUI,NON,"""30-07-2010""",3455,2018
3455,16772,"3,91776","43,59844",OUI,NON,"""30-07-2010""",3455,2019
2103,1117,"3,91798","43,60169",OUI,NON,"""30-07-2010""",2103,2020
2642,1112,"3,91968","43,60188",NON,NON,"""30-07-2010""",2642,2021
2324,1057,"3,90654","43,60833",OUI,NON,"""30-07-2010""",2324,2022
2324,1057,"3,90565","43,60749",OUI,OUI,"""30-07-2010""",2324,2023
2324,1057,"3,90494","43,60682",OUI,NON,"""30-07-2010""",2324,2024
2324,1055,"3,90314","43,60559",OUI,NON,"""30-07-2010""",2324,2025
2324,6151,"3,90678","43,6085",OUI,NON,"""30-07-2010""",2324,2026
679,6046,"3,89927","43,60919",NON,OUI,"""30-07-2010""",679,2027
2619,6048,"3,89907","43,60994",NON,NON,"""30-07-2010""",2619,2028
2129,15756,"3,89996","43,6104",OUI,OUI,"""30-07-2010""",2129,2029
2129,6047,"3,90063","43,61123",OUI,OUI,"""30-07-2010""",2129,2030
1519,16552,"3,89895","43,60534",OUI,OUI,"""30-07-2010""",1519,2031
602,1318,"3,89912","43,60536",OUI,OUI,"""30-07-2010""",602,2032
1519,1025,"3,89969","43,60465",OUI,OUI,"""30-07-2010""",1519,2033
1519,1025,"3,90059","43,60273",OUI,NON,"""30-07-2010""",1519,2034
2943,13253,"3,90007","43,60184",OUI,NON,"""30-07-2010""",2943,2035
2943,13253,"3,8991","43,6016",OUI,OUI,"""30-07-2010""",2943,2036
2943,13234,"3,89881","43,6015",OUI,OUI,"""30-07-2010""",2943,2037
2943,13234,"3,89844","43,60136",OUI,OUI,"""30-07-2010""",2943,2038
2943,13235,"3,89737","43,6009",OUI,NON,"""30-07-2010""",2943,2039
2948,1306,"3,89728","43,60099",OUI,NON,"""30-07-2010""",2948,2040
2953,12312,"3,89894","43,60178",NON,OUI,"""30-07-2010""",2953,2041
2945,1321,"3,90035","43,60265",OUI,NON,"""30-07-2010""",2945,2042
3047,1883,"3,84346","43,59787",NON,NON,"""30-07-2010""",3047,2043
1794,5999,"3,85595","43,58473",NON,NON,"""30-07-2010""",1794,2044
809,1459,"3,86022","43,58507",OUI,OUI,"""30-07-2010""",809,2045
9999,12572,"3,8681","43,6009",OUI,OUI,"""30-07-2010""",9999,2046
615,5653,"3,86845","43,60107",OUI,OUI,"""30-07-2010""",615,2047
2139,5578,"3,8735","43,59907",OUI,OUI,"""30-07-2010""",2139,2048
2131,5574,"3,87639","43,59988",NON,NON,"""30-07-2010""",2131,2049
631,5520,"3,87893","43,60049",OUI,NON,"""30-07-2010""",631,2050
2791,5513,"3,87918","43,60146",NON,NON,"""30-07-2010""",2791,2051
2791,5513,"3,87857","43,60161",NON,NON,"""30-07-2010""",2791,2052
1837,5521,"3,87923","43,60056",OUI,OUI,"""30-07-2010""",1837,2053
1701,5531,"3,87933","43,60045",OUI,OUI,"""30-07-2010""",1701,2054
1089,64,"3,87955","43,6005",OUI,OUI,"""30-07-2010""",1089,2055
554,5498,"3,88091","43,601",OUI,OUI,"""30-07-2010""",554,2056
554,5498,"3,8807","43,60166",NON,NON,"""30-07-2010""",554,2057
1969,5507,"3,88063","43,60173",NON,NON,"""30-07-2010""",1969,2058
1969,5507,"3,8801","43,60128",NON,NON,"""30-07-2010""",1969,2059
489,5509,"3,88024","43,60086",OUI,OUI,"""30-07-2010""",489,2060
489,5508,"3,87968","43,60134",NON,NON,"""30-07-2010""",489,2061
489,5508,"3,87995","43,60127",NON,NON,"""30-07-2010""",489,2062
489,5514,"3,87962","43,60136",NON,OUI,"""30-07-2010""",489,2063
1092,26,"3,87939","43,60066",OUI,OUI,"""30-07-2010""",1092,2064
1092,26,"3,87968","43,60134",NON,NON,"""30-07-2010""",1092,2065
1092,5772,"3,87997","43,60201",NON,NON,"""30-07-2010""",1092,2066
452,5773,"3,88002","43,60199",NON,NON,"""30-07-2010""",452,2067
452,5773,"3,88059","43,6018",NON,NON,"""30-07-2010""",452,2068
452,5771,"3,87989","43,60203",NON,NON,"""30-07-2010""",452,2069
452,5771,"3,87944","43,60219",NON,NON,"""30-07-2010""",452,2070
631,5512,"3,87935","43,60222",NON,NON,"""30-07-2010""",631,2071
803,5516,"3,87895","43,60229",NON,NON,"""30-07-2010""",803,2072
1681,5518,"3,87956","43,60273",NON,OUI,"""30-07-2010""",1681,2073
631,5760,"3,87986","43,6032",NON,NON,"""30-07-2010""",631,2074
1087,5763,"3,88035","43,60295",OUI,OUI,"""30-07-2010""",1087,2075
1087,5766,"3,88037","43,60283",NON,NON,"""30-07-2010""",1087,2076
1087,5759,"3,87966","43,60337",NON,OUI,"""30-07-2010""",1087,2077
1635,888,"3,87864","43,60405",OUI,NON,"""30-07-2010""",1635,2078
1635,888,"3,87864","43,60405",OUI,OUI,"""30-07-2010""",1635,2079
1172,824,"3,87787","43,60436",NON,OUI,"""30-07-2010""",1172,2080
1172,823,"3,87776","43,60441",NON,NON,"""30-07-2010""",1172,2081
446,5684,"3,87674","43,60317",NON,NON,"""30-07-2010""",446,2082
707,5685,"3,87646","43,60314",OUI,OUI,"""30-07-2010""",707,2083
569,5680,"3,87473","43,60347",OUI,OUI,"""30-07-2010""",569,2084
991,5692,"3,87454","43,60328",OUI,OUI,"""30-07-2010""",991,2085
991,5692,"3,87355","43,60343",OUI,NON,"""30-07-2010""",991,2086
689,5677,"3,87425","43,60312",OUI,OUI,"""30-07-2010""",689,2087
689,5668,"3,87275","43,60369",OUI,OUI,"""30-07-2010""",689,2088
580,5690,"3,8724","43,60348",OUI,OUI,"""30-07-2010""",580,2089
580,5689,"3,87419","43,60288",OUI,OUI,"""30-07-2010""",580,2090
977,5676,"3,87435","43,60283",OUI,OUI,"""30-07-2010""",977,2091
609,5673,"3,87444","43,60276",OUI,NON,"""30-07-2010""",609,2092
609,5673,"3,87483","43,60251",NON,OUI,"""30-07-2010""",609,2093
1511,5682,"3,87491","43,60283",OUI,OUI,"""30-07-2010""",1511,2094
1511,5598,"3,87518","43,60135",OUI,OUI,"""30-07-2010""",1511,2095
1511,5589,"3,87552","43,59977",OUI,OUI,"""30-07-2010""",1511,2096
977,5588,"3,87352","43,60033",NON,NON,"""30-07-2010""",977,2097
977,5594,"3,87376","43,6011",NON,NON,"""30-07-2010""",977,2098
977,5593,"3,8739","43,60148",OUI,OUI,"""30-07-2010""",977,2099
1528,5603,"3,8738","43,60151",OUI,OUI,"""30-07-2010""",1528,2100
1528,5603,"3,87288","43,60176",NON,OUI,"""30-07-2010""",1528,2101
1036,5604,"3,87281","43,60169",NON,NON,"""30-07-2010""",1036,2102
1528,5609,"3,87241","43,6019",NON,OUI,"""30-07-2010""",1528,2103
1528,5609,"3,87215","43,60198",NON,OUI,"""30-07-2010""",1528,2104
1528,5614,"3,87208","43,60201",NON,OUI,"""30-07-2010""",1528,2105
1528,5614,"3,87108","43,60269",OUI,OUI,"""30-07-2010""",1528,2106
967,5619,"3,87129","43,60287",OUI,NON,"""30-07-2010""",967,2107
967,5619,"3,87393","43,60173",NON,OUI,"""30-07-2010""",967,2108
977,5595,"3,87392","43,60156",NON,NON,"""30-07-2010""",977,2109
977,5596,"3,874","43,60181",NON,OUI,"""30-07-2010""",977,2110
977,5672,"3,87414","43,60221",NON,OUI,"""30-07-2010""",977,2111
977,5672,"3,87432","43,60277",OUI,OUI,"""30-07-2010""",977,2112
537,5613,"3,87197","43,60328",NON,OUI,"""30-07-2010""",537,2113
1321,5616,"3,87008","43,60356",NON,OUI,"""30-07-2010""",1321,2114
1321,5624,"3,86974","43,60382",NON,NON,"""30-07-2010""",1321,2115
1908,5625,"3,8697","43,60392",NON,NON,"""30-07-2010""",1908,2116
1908,5623,"3,8693","43,60368",NON,NON,"""30-07-2010""",1908,2117
1923,809,"3,87386","43,60536",OUI,NON,"""30-07-2010""",1923,2118
1923,795,"3,87328","43,60474",NON,NON,"""30-07-2010""",1923,2119
2001,854,"3,87301","43,6045",OUI,OUI,"""30-07-2010""",2001,2120
2001,854,"3,87294","43,60476",NON,NON,"""30-07-2010""",2001,2121
909,792,"3,87118","43,60567",OUI,OUI,"""30-07-2010""",909,2122
735,785,"3,87112","43,60564",OUI,OUI,"""30-07-2010""",735,2123
735,784,"3,86999","43,605",NON,OUI,"""30-07-2010""",735,2124
537,781,"3,86991","43,60495",NON,NON,"""30-07-2010""",537,2125
1908,780,"3,87012","43,60418",NON,NON,"""30-07-2010""",1908,2126
1599,779,"3,87012","43,60418",NON,NON,"""30-07-2010""",1599,2127
1599,779,"3,87012","43,60418",NON,NON,"""30-07-2010""",1599,2128
735,761,"3,86951","43,60473",NON,NON,"""30-07-2010""",735,2129
735,5641,"3,86778","43,6036",NON,NON,"""30-07-2010""",735,2130
622,5628,"3,8701","43,60229",NON,NON,"""30-07-2010""",622,2131
622,5628,"3,8701","43,60229",OUI,OUI,"""30-07-2010""",622,2132
1881,5626,"3,87059","43,60253",OUI,OUI,"""30-07-2010""",1881,2133
1881,5622,"3,86856","43,60416",NON,NON,"""30-07-2010""",1881,2134
992,777,"3,86896","43,60449",NON,NON,"""30-07-2010""",992,2135
992,777,"3,86762","43,60484",NON,OUI,"""30-07-2010""",992,2136
1866,5647,"3,86777","43,60371",NON,NON,"""30-07-2010""",1866,2137
1866,5644,"3,8678","43,60339",NON,NON,"""30-07-2010""",1866,2138
1274,5646,"3,86765","43,6033",NON,NON,"""30-07-2010""",1274,2139
816,5645,"3,86791","43,60323",NON,NON,"""30-07-2010""",816,2140
816,5645,"3,86953","43,60213",OUI,OUI,"""30-07-2010""",816,2141
1064,5632,"3,86804","43,60273",NON,NON,"""30-07-2010""",1064,2142
1866,5643,"3,86788","43,60285",NON,NON,"""30-07-2010""",1866,2143
1849,5639,"3,86846","43,6016",OUI,OUI,"""30-07-2010""",1849,2144
1143,5638,"3,86858","43,60148",OUI,OUI,"""30-07-2010""",1143,2145
1143,5633,"3,86945","43,60192",OUI,OUI,"""30-07-2010""",1143,2146
1143,5621,"3,87094","43,60271",OUI,OUI,"""30-07-2010""",1143,2147
1143,5620,"3,87184","43,60321",OUI,NON,"""30-07-2010""",1143,2148
587,5611,"3,87339","43,59938",NON,OUI,"""30-07-2010""",587,2149
587,5611,"3,87181","43,59989",NON,OUI,"""30-07-2010""",587,2150
