N° Election;Election;Code Commune;Commune;N° Bureau;Bureau;Circonscritpion;Canton;Inscrits;Votants;Nuls;Blancs;Exprimés;Procurations;N° Candidat;Candidat;Nombre de Voix
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;27;Ecole élémentaire Sigmund Freud;2;03;1267;635;1;9;625;17;18;Liste NÈGRE Anne                                  ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;27;Ecole élémentaire Sigmund Freud;2;03;1267;635;1;9;625;17;19;Liste CHAMAGNE Régis                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;27;Ecole élémentaire Sigmund Freud;2;03;1267;635;1;9;625;17;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;27;Ecole élémentaire Sigmund Freud;2;03;1267;635;1;9;625;17;21;Liste MARTINEZ Jean-Claude                        ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;27;Ecole élémentaire Sigmund Freud;2;03;1267;635;1;9;625;17;22;Liste LESELLIER Pascal                            ;20
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;27;Ecole élémentaire Sigmund Freud;2;03;1267;635;1;9;625;17;23;Liste JUY Monique                                 ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;27;Ecole élémentaire Sigmund Freud;2;03;1267;635;1;9;625;17;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;27;Ecole élémentaire Sigmund Freud;2;03;1267;635;1;9;625;17;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;2;Liste TORREMOCHA Sandra                           ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;5;Liste ALIOT Louis                                 ;85
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;6;Liste ROCHEFORT Robert                            ;40
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;7;Liste MARTY Philippe                              ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;9;Liste MELENCHON Jean-Luc                          ;56
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;10;Liste HUSSET Marie Jeanne                         ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;11;Liste MAHUET Eric                                 ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;12;Liste POUTOU Philippe                             ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;13;Liste ROZIÈRE Virginie                            ;84
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;14;Liste BOVÉ José                                   ;108
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;15;Liste ALLIOT-MARIE Michèle                        ;77
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;16;Liste BOUSSION Joseph                             ;25
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;17;Liste LENNE Francis                               ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;18;Liste NÈGRE Anne                                  ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;19;Liste CHAMAGNE Régis                              ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;21;Liste MARTINEZ Jean-Claude                        ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;22;Liste LESELLIER Pascal                            ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;23;Liste JUY Monique                                 ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;28;Ecole élémentaire Sigmund Freud;2;03;1157;516;13;1;502;8;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;2;Liste TORREMOCHA Sandra                           ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;5;Liste ALIOT Louis                                 ;90
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;6;Liste ROCHEFORT Robert                            ;44
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;7;Liste MARTY Philippe                              ;13
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;9;Liste MELENCHON Jean-Luc                          ;52
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;10;Liste HUSSET Marie Jeanne                         ;8
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;11;Liste MAHUET Eric                                 ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;12;Liste POUTOU Philippe                             ;7
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;13;Liste ROZIÈRE Virginie                            ;84
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;14;Liste BOVÉ José                                   ;95
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;15;Liste ALLIOT-MARIE Michèle                        ;86
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;16;Liste BOUSSION Joseph                             ;28
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;17;Liste LENNE Francis                               ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;18;Liste NÈGRE Anne                                  ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;19;Liste CHAMAGNE Régis                              ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;20;Liste GHAZOUANE Sami                              ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;21;Liste MARTINEZ Jean-Claude                        ;7
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;22;Liste LESELLIER Pascal                            ;7
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;23;Liste JUY Monique                                 ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;29;Ecole élémentaire Sigmund Freud;2;03;1360;548;5;7;536;11;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;2;Liste TORREMOCHA Sandra                           ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;5;Liste ALIOT Louis                                 ;50
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;6;Liste ROCHEFORT Robert                            ;53
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;7;Liste MARTY Philippe                              ;16
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;9;Liste MELENCHON Jean-Luc                          ;30
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;10;Liste HUSSET Marie Jeanne                         ;17
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;11;Liste MAHUET Eric                                 ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;12;Liste POUTOU Philippe                             ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;13;Liste ROZIÈRE Virginie                            ;83
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;14;Liste BOVÉ José                                   ;69
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;15;Liste ALLIOT-MARIE Michèle                        ;96
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;16;Liste BOUSSION Joseph                             ;12
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;17;Liste LENNE Francis                               ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;18;Liste NÈGRE Anne                                  ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;19;Liste CHAMAGNE Régis                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;21;Liste MARTINEZ Jean-Claude                        ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;22;Liste LESELLIER Pascal                            ;14
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;23;Liste JUY Monique                                 ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;30;Ecole maternelle Teresa;2;03;885;465;3;9;453;20;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;31;Ecole élémentaire Jules Ferry;2;03;1193;606;10;9;587;21;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;31;Ecole élémentaire Jules Ferry;2;03;1193;606;10;9;587;21;2;Liste TORREMOCHA Sandra                           ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;31;Ecole élémentaire Jules Ferry;2;03;1193;606;10;9;587;21;3;Liste TELLECHEA Jean                              ;0
